评论ID,分词结果
290351607328,回复 : 不用 想 那么 多钱 只是 货币 是 个 物品 哪怕 没有 钱 这个 物品 人 也 会 用 贝壳 用 石头 做 交易 人会 产生 傲慢 会 为了 利益 去 谋害 他人 使人 本性 根源 的 弱点 卑劣
290352063024,回复 : 物是 物人 是 人 贪 嗔 痴 是 由 人 的 念头 诞生 有人 用 刀伤 人 伤人 者 是 刀 吗 实则 是 人 之 恶 也 我 觉得 做人 要 能 做到 恪守 自己 的 欲望 不 为了 一些 眼下 的 利益 而 做出 损害 他人 的 手段 出格 越矩 害人害己 的 事 不 做 对 上 不 卑躬屈膝 从下 不言令 苛责 近 君子 远 小人
290458029392,回复 : 贝壳 和 石头 也 是 属于 一种 钱
289579069825,非 我 也 兵 也 大家 都 在 笑 嘛 非 我 也 钱 也 就 认可 了 是因为 这个 万恶 覆盖 了 所有 人类 吗 大家 就 像 没 毛 的 猴子 给 自己 穿 上 衣服 一样 当 遮羞布 掩盖 起来 钱 是 万恶之源 有个 羞耻心 是 好 的 但 罔顾 事实 是不是 不太好 明明 只是 想要 更 多 更 多 的 欲望 驱使 干 了 突破 法律 社会 约定成俗 道德 的 事 钱 是 一个 基本 等价 工具 再说 难听 点 计划经济 不用 钱 用票 的 时候 荒唐事 估计 也 不少 你 还要 推 给钱 吗 这次 该 推给票 了
289758265201,回复 : 我 也 说 了 钱 代表 的 是 一个 未 被 兑换 的 世界 代表 的 是 人 所有 的 欲望 只不过 钱 恰好 是 一个 能 算作 万用 的 工具 就算 是 票 就算 是 人 不 都 是 可以 实现 欲望 的 工具 吗 而 人 在 面临 这 摆放 到 面前 的 渠道 其 意志 也 一定 会 遭受 到 扭曲 你 看见 黄金 看见 美女 难道 要 叫 人 一定 不 心动 钱 是 万恶之源 在于 其 万能 在 条件 充足 的 情况 下 可以 作为 一切 的 渠道 就 换个 角度 钱 可以 完成 与 保障 一切 善行 听 起来 不 就 更 容易 令人 承认 了 一个 东西 成为 恶之源 是因为 其 可以 保障 和 实现 恶 辩论 中 反方 也 说 了 钱 是 中性 物 很多 东西 也 都 是 但 放到 人 身上 与 人 在 一起 讨论 就 不能 这么 笃定 的 说 了 至于 为何 叫源 我 想 还 得 专门 解释 水从 高处 往低 处流 其 原因 不仅 是因为 山有 多么 多么 高 重力 此刻 也 不应 详谈 真正 重要 的 是 得 有 水去 流 钱 在 此刻 给予 了 水 让 人 的 欲望 有 了 将 水下 流 的 空间 而能 给予 水 的 钱 这 水源 又 怎么 能 不 叫源 呢 其 重心 并非 钱 作为 中性 物有 多么 多么 无辜 而是 人 与 钱 的 复杂 反应 有 多么 多么 剧烈 其本质 不是 钱 而是 钱 与 人 或者说 重点 就是 人
290215806913,回复 : 大年初一 恭喜发财 你 对 长辈 说 长辈 会 给 你 发红包 一个 工具 是 看 是 用 这个 什么 一个 工具 是 看 使用者 怎么 使用 的 金钱 是 纸 啊 你 把 那 一片 一片 叠起来 用 胶粘 住 然后 打磨 出来 他 也 是 可以 是 伤人 利器 钱 也 可以 叠 千纸鹤 挂 起来 也 挺 有意思 就 按 他 的 实际 用途 这钱 可以 用来 买 凶杀 人钱 也 可以 用来 接济 穷人 他 的 好坏 不是 他 决定 的 是 使用者 决定 的 就 像 我们 这些 评论者 把 自己 的 罪过 全部 推 给 工具 我 启用 自己 的 恶念 我能 把 金钱 的 恶性 发挥 的 无限大 我 岂 用 自己 的 善念 钱 也 可以 接济 天下 但是 我 说 了 不算 有 说了算 的 金钱 是 他 的 工具 他 的 恶会 被 金钱 无限 放大 他 的 善 也 会 被 金钱 无限 放大 他 把 恶 推给 金钱 他 把 善 留给 自己 这 就是 我 的 观点 我 之所以 评论 不是 说 你 的 观点 是 错 的 横看成 岭侧 成峰 你 的 观点 不是 错 的 有 参考 意义 只是 看 的 不 深 你 是 照相机 我 是 X光 片 咱俩 都 是 照 的 钱 呈现出 的 效果 不 一样 我 想 让 大家 看看 X光 片照 到 的 是 什么 样子
290216474369,回复 : 辩论 有人 说 金钱 是 万恶之源 的 正方 获得 MVP 我 个人 认为 辩论 技巧 就 像 下象棋 比赛 比赛 时 看 的 双方 状态 各 方面 临场 的 算里 不漏 招 私下里 两个 人 讨论 象棋 怎么 下 有 哪些 招 讨论 到 最后 大 概率 是 和棋 红方 虽然 有些 进攻 优势 嘛 但是 你 给 两个 实力 差不多 的 AI 都 把 自己 对方 分析 透大 概率 和 临场 反应 咱俩 辩论赛 你 说 那么 多话 我 就 反应 不 过来 的
290324916544,2026 报道 古典 辩论 天花板 的 地位 永不 动摇
290321498144,时隔 10 年 了 当初 初中语文 老师 放 的 这个 视频 就是 我爱上 辩论赛 的 启蒙 来 着 大学 就 进 了 辩论 社团 来 着
288134566481,评论 区 和 弹幕 全是 古董
288084104689,辩论赛 是 为了 胜负 而 非 对错
290221194368,我 看 评论 区 有些 人 说 避重就轻 偷换概念 也 是 一种 技巧 可是 辩论 不 就是 为了 追求真理 吗 不是 为了 胜负
288069171537,说 的 对
290242709488,没 搞懂 辩论赛 的 概念 来看 毛 啊
290265019936,回复 : 我 只是 单纯 询问 一下 我 不 太 了解 辩论赛 的 概念
290570073008,傻 孩子 辩论赛 就是 为了 胜负
294784440656,其实 我 以前 也 是 将 辩论 视为 一种 追求真理 的 崇高 伟大 的 活动 但 后来 我 又 想 了 想 一场 辩论 中 的 某 一方 辩赢 了 会 改变 什么 吗 还是 说 哪 一方 赢 了 这个 论题 就此 拥有 了 唯一 解 答案 是 没有 人 拥有 独立 自由 的 思想 每 一种 观点 都 可以 是 论题 的 答案 从 这时 我 就 对 辩论赛 的 态度 转变 了 辩论赛 实际上 是 语言 的 交锋 看 两种 相对 立 的 思想 在 高手 的 口中 碰撞 出 艺术 火花 罢了
288058147345,有 二 六年 的 人 吗
288067036113,有 的
290283330944,回复 :
290283905200,回复 : 难 绷
290180690432,三辩 余磊 是 本场 比赛 的 最佳 辩手 毕业 后 当上 了 华中 第一卷 天风 证券 的 董事 二十四年 后 因为 涉嫌 巨额 利益输送 接受 隔离 审查 不 知道 在 漫长 的 囹圄 中 他 是否 会 想起 意气 风华 的 少年 时 在 狮城 对 金钱 是不是 万恶之源 的 思辨 呢
289580877121,想 起来 钱 是 万恶之源 怎么 把 我 考 起来 了 诡辩 还是 干 不过 现实 铁拳
290160140464,2026 有人 吗 有 来 的 拍个 照 我 先拍 了
290123254784,其实 都 是 贪欲 惹 的 祸
290113953824,2026 总没人 了 吧
290186245648,勃 肯恩
290103872720,钱权 我们 合二为一 真正 的 好人
287954345121,请 看 VCRBV112WCzVEYm
287912468593,看 了 关于 这个 的 鬼畜 视频 专门 来看 原版
287893356209,正 方差 在 四辩 总结 了
287876280705,太精彩 了 高中 时 也 参加 过 辩论 社当过 一次 二辩 真的 很 刺激
287851837857,之前 小学 的 时候 见 过班 里面 有 一个 人 是 学校 辩论 队 的 那 时候 学校 要求 我们 全班 都 要 去 看 他 参与 的 辩论赛 无论是 校级 还是 市级 那 时候 感觉 辩论 看着 挺 过瘾 的 比较 喜欢 这种 出口成章 直面 真理 的 感觉 后来 上 初中 之后 没 怎么 看过 这 类 内容 现在 再 看来 那种 感觉 竟然 没 消失
287797154049,2015 年 的 视频 竟然 在 十年 后 又 火 了 起来 甚至 还是 个 辩论 视频
289927186768,我 居然 26 年 才 看到 这个
287780010593,26 年 还有 人 吗
289893582368,语文 老师 放过
287723338737,钱 是 人 赋予 的 价值
289822485232,我 听到 哪 一方 的 辩论 就 认为 哪 一方 是 对 的
289787912224,新 评论
287643611809,在 2021 年 正方 三辩 因 经济犯罪 进去 了
289745803664,2026 年 的 来 打卡
287630537841,一样
287606819985,钱 不是 万恶之源 钱 只是 恶 的 其中 一个 载体 万恶之源 永远 是 人性
289738276144,26 年 还 在 看
287602369009,26 年 考古
287575127297,没意思 格局 太小 都 只 在 争论 用 而 忽视 体 试想 一下 一个 人 的 世界 需要 用钱 吗 甚至 评判 这个 人 的 行为 善恶 都 没有 意义 了 吧 所以 这个 问题 可以 提高 到 更 高 的 层次 兑所 体现 的 象
287570855617,这 论题 正方 本来 就 难辨
287571132161,正方 想要 有点 胜算 只能 去 抠 钱 和 源 而 不是 万和恶
287571218833,辩论赛 不是 问题 讨论 而是 让 投票 的 人 在 短时间 内 醒悟 过来 之前 接受 你 并且 忘掉 对方
287566909409,三辩 四辩 都 翻车 了
287562674337,谁 能 想到 大赛 最佳 辩手 余磊 去年 进去 了
287531138897,又 火 了
287474644257,反方 一辩 逻辑 没 问题 就是 口齿 流畅 度 有 一点 影响
289570274016,在 2025 年 的 11 月余 磊 作为 风云 证券 的 掌门人 因涉嫌 巨额 行贿 被 公安 采取 留置 措施 作为 我 本科 时期 的 偶像 今天 我 回顾 这场 辩论 时 再 看到 当年 意气风发 口若悬河 的 余磊 同学 又 想到 如今 中年 发福 沉默寡言 的 余 董事长 只能 感慨 余磊用 自己 来 证明 了 这场 辩论 的 主题 屠龙 的 少年 终成 恶龙
287427239777,2026
289535936960,钱 不是 万恶之源 没钱 才 是
287402507729,兽欲 为什么 不能 是 人 的 一种 恶 呢 既 将 人类文明 归位 高等 文明 区别 于 野兽 族群 那 在 这个 时候 人 的 兽欲 确实 是 没有 被 金钱 趋势 的 恶
289524759936,关于 信仰 的 问题 的话 好像 是 物质条件 越差 越 容易 滋生 信仰 来 蒙蔽 自己 吧
287393660097,余磊 已经 在 这场 辩论 的 24 年 后 再次 映证 了 自己 的 观点
289502332448,0408
289502128912,依旧 我 赚钱 啦 赚钱 了 我 都 不 知道 怎么 去 花 我 左手 拿个 诺基亚 右手 拿个 摩托罗拉 我 移动 连通 小灵通 一天 换 一个 电话号码 我座 完 奔驰 开 宝马 没事 洗 桑拿 吃 龙虾 我 赚钱 了 赚钱 了 光保母 就 请 了 仨 啊 一个 扫地 一个 做饭 另 一个 当 奶妈 我 厕所 墙上 挂 国画 倍儿 像 艺术家 我 货款 按揭 名版 西装 手表 和 电脑 咧 我能 贷 多少 就 货 多少 一直 还 到 老 啊 哎 还款 的 滋味儿 实在 难敖 谁 还 谁 知道 啊 所以 我们 的 口号 是 先 发财 再 传宗接代 所以 我们 的 口号 是 先 发财 再 传宗接代 我 以前 淋 一场 大雨 就 当 自己 是 洗 一会 澡 现在 分期付款 买 了 个别 那 废除 了 赞助 卡 我 再也 不用 怕 夜查 和 了 居委会 大妈 了 我 再也 不用 怕 夜叉 和 居委会 大妈 我 算是 吃 完 了 啊 蛋 了 下点 韭菜花
289499539792,但 这场 辩论会 的 目的 也 是 为了 金钱
289467194928,钱 是 什么 贪是 什么 欲望 是 什么 无限 膨胀 的 欲望 又 是 什么 欲望 不 就是 大脑 分泌 的 多巴胺 等 一系列 信息 素 的 迷恋 吗 照 你 这样 说 是不是 自控力 弱 的 才 是 万恶之源 人 的 大脑 的 多巴胺 的 产生 是 通过 外部 有利于 自身 的 事物 大脑 发现 后 给 你 的 奖励 使 你 下 一次 想 继续 干 如果 不是 有 这个 事 就 不会 有坏 的 这个 欲 人 一 开始 有 欲望 是因为 人 从小 的 教育 和 他们 自身 的 见识 在 成长 的 过程 中 形成 了 一套 机制 帮 你 构建 这种 机制 的 人 和 社会 是 为了 什么 难道 是 为了 创造 一个 万恶之源 吗 坏 的 欲望 是 大脑 的 识别 错误 将 有害 的 事物 误认为 是 有利 的 事 才 产生 了 大量 多巴胺 是 短暂 的 利益 让 大脑 产生 了 误判 照 你 之前 的 说 善 与 恶 是 人 定义 的 人 是不是 万恶之源 大脑 是不是 万恶之源 无限 膨胀 的 欲望 不过 是 大脑 为了 给 自己 的 误判 找 一个 借口 为了 给 那个 当时 被 金钱 迷惑 的 自己 大脑 找到 一个 不 存在 也 不能自己 反驳 的 替罪羊 不管 从 哪个 方面 来说 恶对 别人 可能 是 恶 但是 对 自己 是 不会 的 纵观 古今中外 绝大多数 犯罪 在 犯罪者 当时 的 认知 模型 里 都 是 性价比 最高 的 生存 策略 那种 瞬间 的 确定 的 短期 利益 对 原始 大脑 的 诱惑 远大于 遥远 的 不 确定 的 道德 审判 如果 有 反驳 请 回答 我方 以下 几个 问题 第一 您 说 钱 是 万恶之源 但 为什么 在 那种 极为 吝啬 之 人 身上 还 能 找到 善 的 果 呢 第二 根据 热力学 第二 定律 任何 物体 在 没有 动力 的 情况 下 都 会 走向 毁灭 或者 熵 增 请问 您 的 万恶之源 的 动力源 是 什么 呢 第三 法律 的 存在 是 让 这个 短期 利益 的 风险 急剧 攀升 迫使 大脑 平衡 利弊 作出 正确 的 决定 如果 不是 请 举例 第四 您 说 钱 是 万恶之源 那么 请问 为什么 绝大多数 犯罪 之人 对 自己 却 没有 犯过 罪恶 呢 第五 钱 只能 迷惑 大脑 作出 错误 的 决定 但是 钱 无法 自我 作出 决定 请问 为什么 钱会 使 万恶之源 而 不是 大脑 呢 第六 说 万恶之源 不 代表 一切 的 罪恶 是 我们 只 看到 这个 万 这个 字 没 看到 源 这个 字 当万和源 组成 一起 成为 万恶之源 的 那一刻 还 不能 代表 一切 吗 第七 说 其 代表 的 是 极 多 的 那 我 请问 是 多少 种 第八 钱 虽然 能 产生 恶 的 事件 但 在 有些 时候 也 会 产生 善 的 果实 就 比如 用钱 拯救 生命 推动 科技 保护 文明 这个 所谓 的 万恶之源 能 流露出 恶果 和善 果 两种 果实 吗
287339142881,谁 是 看 完 那个 钱 是不是 万恶之源 找 的 来 的
289464544928,26 年 了 还有 人 看 这个 吗 哇 怎么 还有 40 个
287337650785,怎么 那么 早
287344799441,有个 up 剪 了 首歌
291691761632,回复 : 我 知道 鬼畜 是 阿璐 8 的 我 也 是 看 那个 过来 的
287321733969,嗯 对 对 对 钱 是 万恶之源 嗯 哦哦哦 哦 对 嘛 钱 不是 万恶之源 嗯 对 钱 是 万恶之源 哦 钱 不是 万恶之源
289398154048,个人 认为 反方 的 更好 辩钱 不是 万恶之源 人性 的 恶 才 是
289448352032,人性 的 恶 是 种子 而 钱 是 让 这颗 种子 长成 参天大树 的 土壤 与 养分 没有 钱 这个 载体 很多 恶念 只会 停留 在 想法 层面 无法 变成 影响 他人 的 实际 伤害 我们 说 钱 是 万恶之源 不是 否定 人性 的 存在 而是 指它 是 当今社会 最具 穿透 没有 钱 这个 载体 很多 恶念 只会 停留 在 想法 层面 无法 变成 影响 他人 的 实际 伤害 我们 说 钱 是 万恶之源 不是 否定 人性 的 存在 而是 指它 是 当今社会 最具 穿透力 的 恶 的 放大器 人性 的 恶 是 底色 但 钱 让 恶 有 了 规模化 制度化 的 可能 力 的 恶 的 放大器 人性 的 恶 是 底色 但 钱 让 恶 有 了 规模化 制度化 的 可能
289396537264,其实 这个 辩题 的 根本就是 在 人 的 善恶
289394432464,我们 班 自发 组织 的 辩论 和 这个 根本 不是 一个 级别 看 完 都 有 害怕 的 情绪 了
289392752400,反方 一直 在 上学
287267181585,这个 有意思 看 他们 辩论 跟 干仗 似的
287218239697,有人 吗
289331868784,钱 能够 产生 极大 的 恶行
289295223808,2026 还 在 看 的 是 这个
287168669265,哦 是 吗
287154119729,在我看来 这个 辩题 正方 想 痛快 拿分 可以 把 钱 这 一 实体 抽象化 引申为 欲望 的 代表 能 规避 掉 反方 很多 观点 比如 钱 代表 多数 的 欲望 等等
289271042048,弹幕 在 辩手 说 观点 的 时候 反驳 干什么 ... 第一 你 到底 在 试图 说服 谁 第二 辩论赛 的 辩手 说白了 自己 实际上 不 一定 支持 自己 这 一方 只是 分到 了 正反方 就 像 啥 人案 的 被告 律师 一样 只是 拿到 了 这个 案子 所以 硬着头皮 讲
287103845617,一句 话 总结 不 需要 这么 花里胡哨 罪恶 的 不是 钱 而是 人们 的 各种 追求 欲望 的 执念 做出 了 各种 局面
