评论ID,分词结果
132367325248,守望 先锋 归来 上线 前一天 前来 考古
132338555664,真的 玩 不到 咯
132334486096,2016 - 2022 再见 守望 先锋
132334009328,再见 啦
132333843696,守望 2 再见 啦
132333720784,R . I . P
132327434064,朋友 们 OW2 再见 了
132325182512,马上 关服 了 当初 看 这个 视频 入坑 的
132322274592,再会 ow1
132314332224,守望 1 的 最后 一天
132299454144,还 一块 玩 守望 先锋 吗
132256697360,往事 随风
132251750448,死去 的 记忆 突然 开始 攻击 我
132086087312,不管 怎么样 我 还是 会 玩 下去 的
132079485888,原来 当年 ow 热度 这么 高
132916288880,16 年 FPS 年度 最佳 游戏
133047369024,全球 游戏 圈大 狂欢
132073576720,16 年 的 夏天 已经 过去 6 年 了
132069050656,16 年 的 夏天
132061740784,晚 了 已经 六 百级 了
132056331984,圣地 巡礼 嘴上 和 朋友 说 着 对 ow2 没 兴趣 其实 最后 这 几天 对 我 来说 都 是 煎熬
132118990144,守望 先锋 没 你 我 可 怎么 活 啊
131978113008,考古 泪目
131921833360,纪念 16 年 的 那个 守望 屁股
131820528320,多少 年 过去 了 啊
131721841344,守望 是 最 好玩 的 fps 游戏 对 我 来说
131640631968,一切 似乎 都 已经 回来 了 但 也 已经 物是人非 了 ......
131604037568,16.7 . 26 买 的 OW 现在 OW2 来 了 可是 16 年 的 夏天 却 永远 也 回不来 了
131542706960,ow1 结束 前夕 回来 看看 希望 各位 能 在 2 里面 再 相遇
131518098848,ow1 即将 关服 了 随之而来 的 是 ow2 回来 还是 翻 这个 视频
131517449616,回来 看一看 摆烂 的 暴雪 真是 把 这 开局 给 糟蹋 了
131459726112,溜溜 溜
131437607424,我 受到 了 召唤 我 必须 回应
131322169040,考古
131293937216,6 年 后 再 来看 一遍 守望 1 要 停服 了 归来 再加 我 受到 了 召唤 我 必须 回应
131254656640,RIP
131151990896,RIP
131151338272,R . I . P
131074374848,RIP
131033145824,守望 先锋 2 要来 了 别忘了 你 的 通行证 bro
131023078048,偶然 考古 因为 ow2 要出 了
130973652336,今夕 是 何年
130800500672,六年 了 守望 2 都 要 出 了 你 还 会 回来 吗
130698267424,回不去 的 何止 是 2016 年 的 守望 先锋
130616181728,R . I . P 怀念 那个 夏天 缅怀 Etika
130567482688,ow2 就要 来 了 你 会 回来 告诉 我 do not play overwatch 嘛
130475949248,守望 先锋
130384470192,动视 被 微软 收购 了 暴雪 这部分 还是 顺带 的 小哥 走后 三年 搞成 这 鸟 样子 倒 是 任天堂 这边 新出 了 不少 值得 一玩 的 新 游戏 但愿 小哥 在 那边 也 可以 玩 到
130880121904,暴雪 现在 一个 能 玩 的 游戏 都 没有 只能 吃老本 还 吃 不好
130383196832,6666
129863126144,考古 我 依然 热爱 守望 先锋
129841542400,看 ow 的 插画 突然 想起 这 条 视频 原作者 安息
129724886416,怎么 感觉 播放 变少 了
129003102144,守望 先锋 这个 游戏 只 适合 定格 在 2016 年
131339307600,2017 也 还 凑合
131792429968,被 微软 收购 了
128437539168,我 仍旧 怀念 2016 年 的 那个 夏天
131792408752,被 收购 了
128391093024,经典 回顾
128107726064,考古
127907373952,那个 夏天 回不去 了 即便 是 2022 的 10 月
127841687888,rip 既 是 这位 主播 也 是 ow
127717530352,那会 我 才刚 上 大学 啊
126887770000,RIP
126309160144,小哥 不 在 了 守望 也 不 在 了 哭泣
126156501056,RIP
125625305456,初中 看 的 鬼畜 现在 大学 了 才 玩 上 ow
126326545232,我 也 是 16 年 6 月 小学 五年级 快 毕业 的 时候 天天 看官 网 直到现在 才 玩 上
124554456688,2 要来 了 老哥
124068567168,rip
122998656560,2 要出 了
122770374112,do not play overwatch
122609714720,故地重游
122344334608,什么 也 没 了
121901118320,回顾
121592939104,都 物是人非 了
120673229440,另外 rip to etika
120483150560,还是 老活 得 劲 也 希望 主播 在 天上 过 的 开心 吧
123978065488,他 怎么 了 小可 儿 以前 不是 挺火 的 吗
123999925472,回复 : 是 视频 里 的 这个 人 他 自杀 了
120112321520,前 几秒 他 已经 暗示 观众 他 毁掉 自己 的 生活 了 表面 乐观 其实 可能 有 抑郁症 或者 生活 不顺
119911170112,我 原来 老 了 这么 多
118389619152,三年 了 物是人非
117871334944,又 是 一年
117497219680,3 年 过 得 真快
117483785984,作为 Desmond 最好 的 朋友 今天 特地 过来 纪念 一下 当初 他 这个 公寓 还是 我 给 他 的
117178003536,今天 是 2022 年 6 月 17 . 回 不到 从前 了
116796492816,6 个 d . va 冲花村
116743171952,2022 回来 打卡 还是 一如既往 的 爱 这款 游戏
116344467600,R . I . P
115728589120,没 办法 毕竟 经典 快速 太 好玩 了 竞技 狗 都 不 玩
114838014576,那年 夏天
114350339328,rip
114164962688,历史 上 的 今天
113614294128,我 只能 说 往日 不再
113068602800,ow 的 热潮 已经 散去 etika 小哥 也 已 逝去
114153371952,天 要不是 看到 你 的 评论 我 都 想不起来 这是 小可 儿 做 的
123978116656,小可 儿 怎么 了
112670360592,震动 功能 是 什么 原理
112492555232,小哥 ow2 出 了 希望 你 在 天堂 也 能 看到
112388256832,do not play ow2
112359394112,do not play ow2
112233095552,转眼 过去 了 六年
112096298960,那个 夏天 回不来 了
113897897936,对 的 兄弟
111820862080,do not play ow2
111629993360,do not play ow2
110991552032,do not play ow
110981651728,考古 2022 年 还 在 坚持 的 英雄 们 有 多少 在 2016 年 看过 这个 视频
110875722336,通宵 到 七点 就 睡 好 了
110599733360,守望 2 要来 了
110593383248,考古
110396722592,届 不到 的 16 年 夏天
110334946064,考古
110223257440,R . I . P
110187028112,回顾 青春 考古 了
110151902944,守望 先锋 2 的 体验 资格 本来 他 也 可以 有 的
112802859920,甚至 可以 再来 吐 槽 一次
112804469616,回复 : 千万别 玩 守望 2 我 每天 玩 到 半夜 一点
110142227104,哼 想 逃
110094077056,求个 壁纸 出处
109897552960,RIP
109809714384,回味 经典
109699398368,重温 经典
109693101280,今天 入坑 了
109799400272,欢迎
110112060208,欢迎
110966870880,欢迎
112153322544,欢迎
109588476608,为啥 现在 手里 可以 跟着 一起 震动 了
109499238960,又 被 顶上来 了 哭哭 物是人非 啊
109215931488,考古
109214279712,2016 年 千万别 玩 守望 先锋 2022 年 千万别 玩 守望 先锋
109132578368,小哥 不 在 了 守望 也 不 在 了
109110097184,时隔 六年 还是 我 最 喜欢 的 游戏
109056305392,为 标题 点赞
109039386336,那个 夏天 我 天天 通宵 到 下午
108898694464,2022 我 又 回坑 了
112640977216,你 确定 不是 因为 2 要出 了 吗
112662892720,回复 : 谁 能 拒绝 守望 先锋 呢
113161764480,回复 : 火速 带 我 一起 玩 快速
108894918256,他 曾经 多么 荣耀
108621293824,致命 节奏
108183367968,Xd
108147041968,给 最初 的 快乐 上个 坟 吧
108109518832,2022 年 清明节 缅怀 一下 我 的 青春
106904618192,当时 上 高中 是 真的 喜欢 这个 游戏 到 现在 大学毕业 了 也 时不时 玩 两盘 可惜 暴雪 已经 不是 曾经 的 那个 暴雪 我 也 不是 年少 的 我 了
106771841200,我 不 后悔
106171968912,我 不 后悔 首发 买 守望 先锋
105653566336,晚安
105389679216,ow2 马上 就要 来 了 你 会 回来 告诉 我 不要 玩 守望 先锋 吗
105045758224,怀念 我 的 早期 逛 站 乐趣 之一
104942387536,R . I . P
104758666576,回不去 了
104662520688,Etika 已经 回到 了 2016 年 的 那个 夏天 去 玩 他 最 喜欢 的 那 时候 的 OW 了
104339401856,令人 感叹
106440386320,这里 还要 造 米线 啊
103721346304,6 年 了 过 得 真快 啊
102765163056,那 年初三 每天 20 块钱 十块钱 吃饭 十块钱 存着 连 网吧 都 不 去 了 就 偶尔 和 同学 包个 宿 一个月 买 了 守望 先锋
102556896640,2016 年 听 2021 才 入 坑 太晚 了 哈哈
102428706416,所有 事物 都 是 第一次 最 新鲜 ow 也 不 例外 忘不了 第一次 上手 的 那个 夏天 他 也 再也不会 回来 了 我 并 不 看好 ow2 炒冷饭 罢了
102033999472,现在 再 看 感慨万千
100796910992,唉 22 年 也 回来 看下 大 兄弟 ow2 快出 了
100564282912,可惜 了 这 哥们 没玩到 OW2
100583894656,有 具体 视频 吗 他 怎么 走 了
100584204448,回复 : 抑郁 自杀 了
100523136080,时过境迁 感慨万千 每年 总会 来看 一遍 hhh
100041853584,哥们 走 了 游戏 也 快 寄 了
100583970464,有 具体 视频 吗 他 怎么 走 了
102516931888,回复 : 跳 曼哈顿 河 自尽 了 应该 是 19 年 的 事
99870995792,所以 有 什么 好玩 的 游戏 推荐 的 吗
100583977376,apex
106093493952,回复 : 我 就 知道
99802113920,物 非人 也 非
99404018624,为什么 苹果 手机 看 这个 视频 手机 会 一直 震动
99274460496,怀念 2016 也 怀念 小哥 哎
100583982720,有 具体 视频 吗 他 怎么 走 了
100677753728,回复 : 是 抑郁症 自杀 很早 之前 的 新闻 乐挺 可惜 的
99113006640,R . I . P
99095032608,那个 夏天 还会 回来 吗
99136312432,马上 就要 来 了
99021693584,看来 不止 我 一个 看到 微软 收购 暴雪 来 考古 的
99023548992,我 就 不 一样 我 是 来 听歌 的
99015815280,ow : We ' re with Microsoft now .
99014394384,正义 必将 得到 伸张 ! 我会 一直 战斗 到 流干 最后 一滴 血 我会 在 光荣 的 战场 上 证明 自己
99009430208,巨硬 收购 暴雪 了
98790607472,好 老 啊
98730490000,感谢 这个 视频 让 我 知道 我 是 什么 时候 入坑 的 ow
98067727488,不进 排位 就行了 打 王者 打 排位 打 穿越 打 排位 打 lol 打 排位 你 不 累莫闲 的 没事 去 内卷 闲 的 没事 找气生 说白了 你 不会 找 快乐
98067843424,etika 去 和 吴宏宇 玩 守望 先锋 了
97592926080,别 打 竞技 就行
96789754224,R . I . P
96758185776,R . I . P
96210445344,不进 排位 就行了 打 王者 打 排位 打 穿越 打 排位 打 lol 打 排位 你 不 累莫闲 的 没事 去 内卷 闲 的 没事 找气生 说白了 你 不会 找 快乐
96208185568,预言家
95963217744,以前 玩 ow 的 人 都 去 哪里 了 呢
98067730688,以前 玩 ow 的 人 都 去 哪里 了 呢
100439070224,以前 玩 ow 的 人 都 去 哪里 了 呢
95952708864,rip
95564984544,为什么 现在 守望 先锋 会 tm 这么 不好玩
95254446480,啊 这个 视频 原来 是 国人 做 的
95070214848,唉 真 怀念 16 年 和 朋友 们 没日没夜 玩 的 那个 夏天
98067817200,唉 真 怀念 16 年 和 朋友 们 没日没夜 玩 的 那个 夏天
94477910656,当年 是 真的 好玩 一天 不玩 都 不行 现在 是 真 不想 玩
98067859472,当年 是 真的 好玩 一天 不玩 都 不行 现在 是 真 不想 玩
98067866224,穿越 火线 也 是 刚出 特别 好玩 守望 先锋 也 是
98067750704,地下城 与 勇士 qq 飞车 逆战 全是
98067922992,还有 什么 我 想想 英雄 联盟 之前 2015 2014 的 时候 也 特别 好玩
109160697888,回复 : 现在 也 特别 好玩
93895879152,rip
93832295952,发个 评论 纪念 一下 我 洗完 澡 吹 着 风扇 也 不管 周末 作业 怎么办 的 那个 周五 的 晚上
5849834839,唯二 认识 的 etika 的 经典 时刻 然而 两个 名 场面 的 游戏 都 没落 了 令人 唏嘘 可能 永远 不会 见到 第二个 像 他 一样 说 Do not play overwatch 和 Did he just nut ? 了
93433493248,我 说 怎么 会 是 第一名 么 原来 是 16 年 的 视频
93973022128,当年 很火 的 我 当年 就是 看 这个 还 以为 暴雪 会 再次 火爆 全球 现如今 也 只能 呵呵 了
98067934368,回复 : 当年 很火 的 我 当年 就是 看 这个 还 以为 暴雪 会 再次 火爆 全球 现如今 也 只能 呵呵 了
98078473168,回复 : emmmm
5839320463,现在 这句 话 是 真的 了
93323569920,A 路人来 的
5831980774,回不去 了
5830407164,哭 了
5810262732,考古
5799790465,考古
5791527901,再也 回不去 了
5789399229,五年 了 啊
5788117038,以前 觉得 好 欢乐 现在 只 剩 一片 唏嘘
5738372956,R . I . P
5736394686,哎 Alarm 也 走 了 也许 去 天堂 教 这个 小哥 枪辅 了 吧
98067899680,他们 都 去 和 吴宏宇 打 ow 了
98067909152,这 不 就是 守望 先锋 当时 想 传达 给 大家 的 东西 吗
98067967280,各种 皮肤 的 人 黄皮肤 黑 皮肤 白 皮肤 一起 合作 他们 现在 都 可以 在 那里 一起 玩 守望 先锋 了 都 是 很棒 的 人
5731911169,2016 啊 哎
5731383634,考古
5730327801,alarm 也 去世 了
5710353769,前来 考古
5680862932,永远 回不去 的 日子
5678795169,2016 summer
5657264785,16 年 的 夏天
5645270378,16 年 玩 到 18 年 那 时候 因为 222 机制 退坑 但是 今年 我 回来 了 这个 世界 不 需要 守望 先锋 但 需要 更 多 的 英雄
5642019744,R . I . P
5635971690,rip
5633694842,笑 不 出来 了
5569357648,偶尔 还 玩玩 ow 没想到 小哥 已经 走 了
5562820870,怀念 5 年前 的 夏天
5543222138,经常 回来 看 一下 这个 视频 不 知道 怀念 的 是 2016 年 的 夏天 还是 怀念 我 的 人生 小哥 已经 去 了 天堂 守望 也 被 网易 运营 成 了 狗屎 暴雪 高层 烂 的 一批 ow2 让 人 一点 也 期待 不 起来 甚至 有点 害怕 5V5 的 来临 16 年 的 那些 人 也 都 不再 怎么 联系 了 现在 唯一 能 接受 的 是 还有 一起 坚持 守望 的 好友 还有 少数 的 热爱 守望 的 玩家 有 双向 奔赴 的 期待 大学 也 毕业 要 面临 考研 工作 的 新 人生 希望 能 越来越 好 守望 说 是 我 的 记忆 不如说是 我 的 一段 人生 的 代表 它 包含 着 我 的 大学 青春 包含 着 我 的 爱情 友情 包含 着 我 曾经 堕落 懈怠 的 时光 现在 它 是 我 新 人生 的 转折 希望 每个 守望 玩家 都 越来越 好 希望 大家 都 做 自己 生命 的 英雄
5757557582,我 永远 热爱 守望 先锋
5759324965,回复 :
5530819435,RIP
5517919732,刚入 坑 的 时候 看到 他 的 鬼畜 视频 的 断断续续 还 在 玩 ow 列表 里面 也 有 断断续续 登录 的 以前 一直 玩 的 同学 都 跑 去 玩 原神 了
5514339300,永远 回 不到 这个 夏天
5514340049,时隔 五年 再 回来 看 这个 视频 不 自觉 热泪盈眶 大家 都 还 在 但 好像 又 都 不 在 ...
5514350059,正在 前往 漓江 塔
5509472098,想 回到 17 年 和 18 年 唉
5475616183,回来 考古 一年 多 没 更新 了
5464430873,现在 没 了
5454219844,这 都 有 这么 多人 考古
5436473567,b 站 这么久 从来 没 评论 过 献给 守望 先锋
5407933231,为什么 我 一直 在 哭 以前 看到 明明 笑 得 很 开心
5405713984,买断 制 的 竞技 合作 匹配 导致 匹配 设置 完全 是 在 确保 新手 体验 老 玩家 不是 给 你 带 新手 就是 匹配 挂合 着 玩 时间 一长 你 就 成 了 陪练 工具 人 最早 还有 等级 匹配 限制 后来 小号 泛滥 就 更 无法 估计 匹配 体验 了 隐藏 分 设置 就是 来 鼓励 购买 新 号 不断 刷 数据 的 这 不明说 确实 在 这么 做 而 鼓励 刷 数据 就是 变相 鼓励 开挂
